crop_year,crop_year_start,month,month_order,price_kind,market_level,product_type,unit,price,source_period,source_file
2024-2025,2024,September,1,monthly_average,wholesale,washed_sugar,PHP/LKg,3166.43,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,September,1,monthly_average,wholesale,washed_sugar,PHP/LKg,3100.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,October,2,monthly_average,retail_wet_market,raw_sugar,PHP/kg,76.17,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,October,2,monthly_average,retail_wet_market,raw_sugar,PHP/kg,75.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,October,2,monthly_average,retail_wet_market,refined_sugar,PHP/kg,84.59,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,October,2,monthly_average,retail_wet_market,refined_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,October,2,monthly_average,retail_wet_market,washed_sugar,PHP/kg,78.31,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,October,2,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,October,2,monthly_average,wholesale,raw_sugar,PHP/LKg,3026.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,October,2,monthly_average,wholesale,raw_sugar,PHP/LKg,3000.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,October,2,monthly_average,wholesale,refined_sugar,PHP/LKg,3591.38,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,October,2,monthly_average,wholesale,refined_sugar,PHP/LKg,3400.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,October,2,monthly_average,wholesale,washed_sugar,PHP/LKg,3204.57,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,October,2,monthly_average,wholesale,washed_sugar,PHP/LKg,3200.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,November,3,monthly_average,retail_wet_market,raw_sugar,PHP/kg,74.7,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,November,3,monthly_average,retail_wet_market,raw_sugar,PHP/kg,70.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,November,3,monthly_average,retail_wet_market,refined_sugar,PHP/kg,83.6,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,November,3,monthly_average,retail_wet_market,refined_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,November,3,monthly_average,retail_wet_market,washed_sugar,PHP/kg,77.21,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,November,3,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,November,3,monthly_average,wholesale,raw_sugar,PHP/LKg,3050.78,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,November,3,monthly_average,wholesale,raw_sugar,PHP/LKg,3150.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,November,3,monthly_average,wholesale,refined_sugar,PHP/LKg,3573.29,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,November,3,monthly_average,wholesale,refined_sugar,PHP/LKg,3500.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,November,3,monthly_average,wholesale,washed_sugar,PHP/LKg,3277.32,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,November,3,monthly_average,wholesale,washed_sugar,PHP/LKg,3300.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,December,4,monthly_average,retail_wet_market,raw_sugar,PHP/kg,74.23,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,December,4,monthly_average,retail_wet_market,raw_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,December,4,monthly_average,retail_wet_market,refined_sugar,PHP/kg,82.96,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,December,4,monthly_average,retail_wet_market,refined_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,December,4,monthly_average,retail_wet_market,washed_sugar,PHP/kg,76.46,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,December,4,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,December,4,monthly_average,wholesale,raw_sugar,PHP/LKg,3052.5,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,December,4,monthly_average,wholesale,raw_sugar,PHP/LKg,3150.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,December,4,monthly_average,wholesale,refined_sugar,PHP/LKg,3575.63,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,December,4,monthly_average,wholesale,refined_sugar,PHP/LKg,3500.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,December,4,monthly_average,wholesale,washed_sugar,PHP/LKg,3288.93,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,December,4,monthly_average,wholesale,washed_sugar,PHP/LKg,3300.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,January,5,monthly_average,retail_wet_market,raw_sugar,PHP/kg,74.43,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,January,5,monthly_average,retail_wet_market,raw_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,January,5,monthly_average,retail_wet_market,refined_sugar,PHP/kg,83.12,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,January,5,monthly_average,retail_wet_market,refined_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,January,5,monthly_average,retail_wet_market,washed_sugar,PHP/kg,77.18,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,January,5,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,January,5,monthly_average,wholesale,raw_sugar,PHP/LKg,3060.94,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,January,5,monthly_average,wholesale,raw_sugar,PHP/LKg,3150.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,January,5,monthly_average,wholesale,refined_sugar,PHP/LKg,3570.63,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,January,5,monthly_average,wholesale,refined_sugar,PHP/LKg,3500.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,January,5,monthly_average,wholesale,washed_sugar,PHP/LKg,3299.29,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,January,5,monthly_average,wholesale,washed_sugar,PHP/LKg,3300.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,February,6,monthly_average,retail_wet_market,raw_sugar,PHP/kg,74.37,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,February,6,monthly_average,retail_wet_market,raw_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,February,6,monthly_average,retail_wet_market,refined_sugar,PHP/kg,82.91,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,February,6,monthly_average,retail_wet_market,refined_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,February,6,monthly_average,retail_wet_market,washed_sugar,PHP/kg,77.35,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,February,6,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,February,6,monthly_average,wholesale,raw_sugar,PHP/LKg,3121.41,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,February,6,monthly_average,wholesale,raw_sugar,PHP/LKg,3150.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,February,6,monthly_average,wholesale,refined_sugar,PHP/LKg,3606.88,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,February,6,monthly_average,wholesale,refined_sugar,PHP/LKg,3700.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,February,6,monthly_average,wholesale,washed_sugar,PHP/LKg,3302.5,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,February,6,monthly_average,wholesale,washed_sugar,PHP/LKg,3300.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,March,7,monthly_average,retail_wet_market,raw_sugar,PHP/kg,76.17,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,March,7,monthly_average,retail_wet_market,raw_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,March,7,monthly_average,retail_wet_market,refined_sugar,PHP/kg,83.46,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,March,7,monthly_average,retail_wet_market,refined_sugar,PHP/kg,85.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,March,7,monthly_average,retail_wet_market,washed_sugar,PHP/kg,78.96,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,March,7,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,March,7,monthly_average,wholesale,raw_sugar,PHP/LKg,3234.12,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,March,7,monthly_average,wholesale,raw_sugar,PHP/LKg,3200.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,March,7,monthly_average,wholesale,refined_sugar,PHP/LKg,3698.35,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,March,7,monthly_average,wholesale,refined_sugar,PHP/LKg,3700.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,March,7,monthly_average,wholesale,washed_sugar,PHP/LKg,3299.9,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,March,7,monthly_average,wholesale,washed_sugar,PHP/LKg,3300.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,April,8,monthly_average,retail_wet_market,raw_sugar,PHP/kg,76.5,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,April,8,monthly_average,retail_wet_market,raw_sugar,PHP/kg,75.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,April,8,monthly_average,retail_wet_market,refined_sugar,PHP/kg,83.18,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,April,8,monthly_average,retail_wet_market,refined_sugar,PHP/kg,85.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,April,8,monthly_average,retail_wet_market,washed_sugar,PHP/kg,79.27,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,April,8,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,April,8,monthly_average,wholesale,raw_sugar,PHP/LKg,3200.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,April,8,monthly_average,wholesale,raw_sugar,PHP/LKg,3200.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,April,8,monthly_average,wholesale,refined_sugar,PHP/LKg,3722.75,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,April,8,monthly_average,wholesale,refined_sugar,PHP/LKg,3800.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,April,8,monthly_average,wholesale,washed_sugar,PHP/LKg,3288.54,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,April,8,monthly_average,wholesale,washed_sugar,PHP/LKg,3300.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,May,9,monthly_average,retail_wet_market,raw_sugar,PHP/kg,75.65,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,May,9,monthly_average,retail_wet_market,raw_sugar,PHP/kg,75.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,May,9,monthly_average,retail_wet_market,refined_sugar,PHP/kg,83.01,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,May,9,monthly_average,retail_wet_market,refined_sugar,PHP/kg,85.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,May,9,monthly_average,retail_wet_market,washed_sugar,PHP/kg,78.11,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,May,9,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,May,9,monthly_average,wholesale,raw_sugar,PHP/LKg,3153.94,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,May,9,monthly_average,wholesale,raw_sugar,PHP/LKg,3250.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,May,9,monthly_average,wholesale,refined_sugar,PHP/LKg,3669.59,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,May,9,monthly_average,wholesale,refined_sugar,PHP/LKg,3800.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,May,9,monthly_average,wholesale,washed_sugar,PHP/LKg,3258.73,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,May,9,monthly_average,wholesale,washed_sugar,PHP/LKg,3300.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,June,10,monthly_average,retail_wet_market,raw_sugar,PHP/kg,74.81,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,June,10,monthly_average,retail_wet_market,raw_sugar,PHP/kg,75.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,June,10,monthly_average,retail_wet_market,refined_sugar,PHP/kg,83.56,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,June,10,monthly_average,retail_wet_market,refined_sugar,PHP/kg,85.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,June,10,monthly_average,retail_wet_market,washed_sugar,PHP/kg,77.81,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,June,10,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,June,10,monthly_average,wholesale,raw_sugar,PHP/LKg,3139.07,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,June,10,monthly_average,wholesale,raw_sugar,PHP/LKg,3200.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,June,10,monthly_average,wholesale,refined_sugar,PHP/LKg,3639.46,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,June,10,monthly_average,wholesale,refined_sugar,PHP/LKg,3800.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,June,10,monthly_average,wholesale,washed_sugar,PHP/LKg,3244.55,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,June,10,monthly_average,wholesale,washed_sugar,PHP/LKg,3300.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,July,11,monthly_average,retail_wet_market,raw_sugar,PHP/kg,74.48,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,July,11,monthly_average,retail_wet_market,raw_sugar,PHP/kg,75.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,July,11,monthly_average,retail_wet_market,refined_sugar,PHP/kg,83.37,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,July,11,monthly_average,retail_wet_market,refined_sugar,PHP/kg,85.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,July,11,monthly_average,retail_wet_market,washed_sugar,PHP/kg,77.64,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,July,11,monthly_average,retail_wet_market,washed_sugar,PHP/kg,80.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,July,11,monthly_average,wholesale,raw_sugar,PHP/LKg,3122.66,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
2024-2025,2024,July,11,monthly_average,wholesale,raw_sugar,PHP/LKg,3200.0,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_02_lattice.csv
2024-2025,2024,July,11,monthly_average,wholesale,refined_sugar,PHP/LKg,3638.91,2020-2025,data\extracted\metro_manila_prices\2020-2025\table_01_lattice.csv
